method,target_node,run_id,valid,evaluation_cost,optimal_cost,normalized_regret,sequence_hash,invalid_reason
random_frontier,36,80,True,2711.2621469535316,2710.7489993360227,0.00018930104470554543,42ba353a0900041dbbf31e41f9cd904f5412bf3b7e32b08ec63c82264cdc92f8,
random_frontier,36,81,True,2711.356952309344,2710.7489993360227,0.0002242749046370488,1a27d3df2e2b60e1ecadff22cdbb4aebfa45c469e3e56dbe961e172b7ec89b77,
random_frontier,36,82,True,2710.973124732056,2710.7489993360227,8.26802467097414e-05,9594ab483afef53a67391640261f7036e8fe723df23603299c7ef33f40cb0f56,
random_frontier,36,83,True,2711.305227832061,2710.7489993360227,0.0002051936553972992,4b175f62cadc7577d2e97a8b7a605989ab4e5d56bde2dd3d6575948d22b021dc,
random_frontier,36,84,True,2711.356952309344,2710.7489993360227,0.0002242749046370488,1a27d3df2e2b60e1ecadff22cdbb4aebfa45c469e3e56dbe961e172b7ec89b77,
random_frontier,36,85,True,2711.206070062264,2710.7489993360227,0.0001686141824098839,b3332c629c291c2ed22183c611da755ddbfdd71f13784f9db5761fdd1684b242,
random_frontier,36,86,True,2711.305227832061,2710.7489993360227,0.0002051936553972992,4b175f62cadc7577d2e97a8b7a605989ab4e5d56bde2dd3d6575948d22b021dc,
random_frontier,36,87,True,2711.6273269437215,2710.7489993360227,0.00032401657546085334,1719ed4de5d84e6f4ed1bd8848990e2fe81b697f05e9d0032e8238f18e1a8b72,
random_frontier,36,88,True,2711.4528254880606,2710.7489993360227,0.00025964268628718033,f9342046e2dcc936223179fcfa281b5916ae3c4fa161cfd0a30f78ecd538f21e,
random_frontier,36,89,True,2711.8472373065156,2710.7489993360227,0.0004051418891095602,9ce70e0bd509115f4e6a465077a77ff84e256048bd7c3fb8dbf94f965a28f0d4,
random_frontier,36,90,True,2711.8472373065156,2710.7489993360227,0.0004051418891095602,9ce70e0bd509115f4e6a465077a77ff84e256048bd7c3fb8dbf94f965a28f0d4,
random_frontier,36,91,True,2711.6227356373333,2710.7489993360227,0.00032232283458358393,5a6b72c73faa232956caf20deab75256cb59c9bd8c4a7b604238fad0f0fa2ad3,
random_frontier,36,92,True,2711.356952309344,2710.7489993360227,0.0002242749046370488,1a27d3df2e2b60e1ecadff22cdbb4aebfa45c469e3e56dbe961e172b7ec89b77,
random_frontier,36,93,True,2711.4528254880606,2710.7489993360227,0.00025964268628718033,f9342046e2dcc936223179fcfa281b5916ae3c4fa161cfd0a30f78ecd538f21e,
random_frontier,36,94,True,2711.206070062264,2710.7489993360227,0.0001686141824098839,b3332c629c291c2ed22183c611da755ddbfdd71f13784f9db5761fdd1684b242,
random_frontier,36,95,True,2711.4561100791407,2710.7489993360227,0.0002608543776244641,c9a4e7eb89250408254b7c4a037bda5bd0a35387293a2de78f8d7428d94f2d65,
random_frontier,36,96,True,2711.077550291544,2710.7489993360227,0.0001212030164363056,4fd2afe85056d4c39af843ac5aca8f9f71e7754e6668a8f0ee8b7decb81e9c92,
random_frontier,36,97,True,2711.473014331204,2710.7489993360227,0.0002670903854833554,91de738a8739ade38844bdf4a02b61ac41136edb626fada9d222d10549642f30,
random_frontier,36,98,True,2711.1969327260927,2710.7489993360227,0.00016524340327327914,6f322d92be2cc56891e065978bc58d02cdd95d4df984f42f7fdb746629583bdc,
random_frontier,36,99,True,2711.2621469535316,2710.7489993360227,0.00018930104470554543,42ba353a0900041dbbf31e41f9cd904f5412bf3b7e32b08ec63c82264cdc92f8,
random_frontier,39,0,True,2412.757646422001,2412.3449305605654,0.0001710849291107254,cdc36a4d01e0d5de07903300df999614a9645e7f807cb2b9dde1361f207e821b,
random_frontier,39,1,True,2413.1337941568668,2412.3449305605654,0.00032701111118384494,3dca7aae32109dc16879760e295827d2e763156636165935cc62ec947e89afdc,
random_frontier,39,2,True,2413.3071213590633,2412.3449305605654,0.00039886120194026245,48314e74ac209862957aabbe9116dc4cdd97459b180db3cf24f6227ad254d2a3,
random_frontier,39,3,True,2413.415199421398,2412.3449305605654,0.00044366327852786875,f4be7ebae8f8376dd4e7d0f79f81c56eb9ba69738b4fc23bab1af168d8bb058c,
random_frontier,39,4,True,2413.024383161829,2412.3449305605654,0.00028165648811496156,2fd903d9d40c326d752d5cbffad82a7d8969171e470c066df63dd3bd25eeed74,
random_frontier,39,5,True,2412.787251804894,2412.3449305605654,0.00018335737925574537,c670c43c19eac1432a1944b9484caa6c9eccc0bfd7ea6fc951950aa311df36c2,
random_frontier,39,6,True,2412.745231211283,2412.3449305605654,0.0001659383969707691,064d48509a8275605f7b06fcd556bc857b42af5e10bf56a1543818ed1b846d3d,
random_frontier,39,7,True,2412.7171415365897,2412.3449305605654,0.00015429426004089002,3b6edd5a59ead70228c84583e606d100231d4ba68b05efb7463834d6ba4382b2,
random_frontier,39,8,True,2413.074336146658,2412.3449305605654,0.0003023637195709947,aaa909f222e2070e38d4ddabf904aa3ff502d5b5c53b181f965dfc7f79d2e2f0,
random_frontier,39,9,True,2413.289981157383,2412.3449305605654,0.000391755998425111,ba55712ba7800a5f16aa3f29a2e5b3d2f6fc19d6f15f12a78f4b03ae8533ff93,
random_frontier,39,10,True,2412.8584733095868,2412.3449305605654,0.00021288114419938786,8756277bd961d47f4a4eff4b784efe0f341f7fb03a9b659a30f928cb714b9320,
random_frontier,39,11,True,2413.471693913409,2412.3449305605654,0.00046708218985161946,4509d1cdd06ca9b80cabf4bb4698510c3c0ca248430e83c321c52b1838105612,
random_frontier,39,12,True,2413.6546251523678,2412.3449305605654,0.0005429134843904715,c138b1d66c09955395c6a92d61ac0070bd6f45d0007145887e61a9708df79d5b,
random_frontier,39,13,True,2412.745231211283,2412.3449305605654,0.0001659383969707691,064d48509a8275605f7b06fcd556bc857b42af5e10bf56a1543818ed1b846d3d,
random_frontier,39,14,True,2413.3071213590633,2412.3449305605654,0.00039886120194026245,48314e74ac209862957aabbe9116dc4cdd97459b180db3cf24f6227ad254d2a3,
